time [s],filter_volt,voltage,
24.4001,1.57523,1.51751,
24.4021,1.57582,1.69065,
24.4041,1.57851,1.7503,
24.4061,1.57961,1.40475,
24.4081,1.5814,1.47459,
24.4101,1.58276,1.51169,
24.4121,1.58544,1.45276,
24.4141,1.58533,1.44258,
24.4161,1.58776,1.47386,
24.4181,1.58535,1.70229,
24.4202,1.58472,1.46586,
24.4221,1.58523,1.47459,
24.4241,1.58636,1.42948,
24.4261,1.58507,1.43458,
24.4281,1.58731,1.47313,
24.4301,1.58447,1.38656,
24.4316,1.58512,1.46295,
24.4341,1.58368,1.42657,
24.4361,1.58408,1.42294,
24.4381,1.58382,1.42294,
24.4401,1.58578,1.45931,
24.4421,1.58262,1.67973,
24.444,1.58141,1.46804,
24.4461,1.5786,1.40766,
24.4481,1.57898,1.42075,
24.4501,1.57673,1.72556,
24.4521,1.57834,1.75321,
24.4547,1.57381,1.40402,
24.4567,1.57427,1.69647,
24.4587,1.5725,1.69137,
24.4607,1.57288,1.7292,
24.4627,1.5715,1.663,
24.4643,1.57227,1.72702,
24.4661,1.57133,1.35746,
24.4687,1.56918,1.69428,
24.4707,1.56761,1.67828,
24.4727,1.56995,1.73066,
24.4747,1.56958,1.66227,
24.4767,1.57186,1.73357,
24.4787,1.57051,1.68628,
24.4807,1.5742,1.70083,
24.4827,1.5741,1.43967,
24.4847,1.57672,1.73284,
24.4861,1.5766,1.44694,
24.4881,1.57943,1.73866,
24.4901,1.57835,1.66155,
24.4921,1.58136,1.73939,
24.4941,1.58183,1.69719,
24.4961,1.58419,1.70811,
24.4977,1.58323,1.70447,
24.4997,1.58566,1.75321,
24.5017,1.58533,1.69574,
24.5037,1.58573,1.72338,
24.5057,1.58422,1.67173,
24.5077,1.58781,1.73648,
24.5097,1.5872,1.71102,
24.5117,1.58703,1.74375,
24.5137,1.58626,1.68701,
24.5157,1.58384,1.72484,
24.5177,1.58249,1.66155,
24.5201,1.58186,1.6841,
24.5221,1.5823,1.68774,
24.5241,1.58262,1.72265,
24.5261,1.58009,1.66082,
24.5279,1.58019,1.72265,
24.5301,1.57754,1.65355,
24.5321,1.57678,1.44985,
24.5341,1.57607,1.68192,
24.5357,1.57451,1.71829,
24.5377,1.57531,1.73502,
24.5397,1.5745,1.75903,
24.5417,1.57443,1.63536,
24.5437,1.57323,1.72484,
24.5457,1.5728,1.7423,
24.5477,1.57173,1.77067,
24.5491,1.57309,1.74084,
24.5517,1.57169,1.76339,
24.5537,1.57037,1.75175,
24.5557,1.57132,1.75903,
24.5577,1.5747,1.80122,
24.5597,1.57431,1.74375,
24.5617,1.5763,1.80195,
24.5637,1.57589,1.78231,
24.5657,1.57672,1.78449,
24.5673,1.57779,1.80413,
24.5691,1.57975,1.46367,
24.5711,1.58024,1.69647,
24.5731,1.58395,1.75103,
24.5747,1.58044,1.69792,
24.5767,1.58341,1.74157,
24.5787,1.58267,1.68483,
24.5807,1.58457,1.69574,
24.5819,1.58503,1.42803,
24.5841,1.58616,1.76121,
24.5861,1.58474,1.68992,
24.5881,1.58419,1.73866,
24.5901,1.58284,1.68264,
24.5921,1.58448,1.73138,
24.5941,1.5829,1.70156,
24.5961,1.58339,1.7372,
24.5981,1.58129,1.68483,
24.6001,1.58081,1.72702,
24.6021,1.57955,1.66955,
24.6041,1.57894,1.44476,
24.6057,1.57716,1.70083,
24.6077,1.57773,1.68337,
24.6097,1.57848,1.72265,
24.6117,1.57672,1.69647,
24.6137,1.57761,1.69428,
24.6157,1.57623,1.69938,
24.6177,1.57614,1.72484,
24.6193,1.57488,1.66155,
24.6211,1.5762,1.74593,
24.6227,1.57414,1.65936,
24.6247,1.57444,1.7372,
24.6267,1.57289,1.65136,
24.6287,1.5731,1.69719,
24.6307,1.57338,1.70083,
24.6321,1.57279,1.45058,
24.6341,1.57364,1.77358,
24.6358,1.57159,1.77358,
24.6377,1.57407,1.7001,
24.6397,1.57272,1.70301,
24.6417,1.57394,1.64627,
24.6437,1.57402,1.68483,
24.6457,1.57702,1.73939,
24.6477,1.57527,1.69719,
24.6497,1.5803,1.70156,
24.6521,1.58299,1.82668,
24.6541,1.58471,1.44403,
24.6561,1.58541,1.78013,
24.6581,1.58725,1.82014,
24.6601,1.58541,1.77067,
24.6621,1.58606,1.77212,
24.6641,1.58715,1.89725,
24.6661,1.5875,1.77285,
24.6681,1.58722,1.77285,
24.6701,1.58831,1.76703,
24.6721,1.58596,1.73575,
24.6741,1.58468,1.73284,
24.6757,1.60348,2.08057,
24.6777,1.63246,2.12786,
24.6794,1.65628,2.02092,
24.6811,1.67229,2.09076,
24.6831,1.6937,1.97145,
24.6851,1.71013,2.03401,
24.687,1.72044,1.96781,
24.6891,1.73234,2.00346,
24.6911,1.73947,1.92053,
24.6937,1.75055,1.70811,
24.6961,1.7534,1.91471,
24.6981,1.75236,1.83323,
24.7001,1.75628,1.89798,
24.7021,1.75571,1.8616,
24.7041,1.75703,1.88997,
24.7061,1.75385,1.80486,
24.7081,1.75199,1.80631,
24.7101,1.74921,1.92707,
24.7121,1.74723,1.90016,
24.7141,1.74429,1.83905,
24.7161,1.74044,1.76194,
24.7181,1.73588,1.80995,
24.7201,1.73059,1.78813,
24.7221,1.72804,1.84851,
24.7241,1.72149,1.74011,
24.7261,1.71681,1.7794,
24.7281,1.71171,1.85287,
24.7301,1.70534,1.71902,
24.7321,1.70323,1.79322,
24.7341,1.69808,1.73575,
24.7361,1.69577,1.80268,
24.7381,1.6881,1.70956,
24.7401,1.68329,1.73138,
24.7421,1.67794,1.81432,
24.7443,1.67296,1.78304,
24.7461,1.66942,1.76121,
24.7481,1.66476,1.66373,
24.7501,1.66096,1.76485,
24.7521,1.65525,1.73357,
24.754,1.65224,1.74957,
24.7561,1.6506,1.7794,
24.758,1.64789,1.82741,
24.7597,1.64493,1.77431,
24.7617,1.64036,1.7132,
24.7637,1.63901,1.7503,
24.7657,1.63549,1.69356,
24.7677,1.63677,1.78304,
24.7697,1.63123,1.68555,
24.7713,1.62907,1.69501,
24.7737,1.62678,1.81068,
24.7757,1.62474,1.70447,
24.7774,1.62308,1.51896,
24.7791,1.61975,1.68337,
24.7811,1.61863,1.74157,
24.7831,1.61339,1.52042,
24.7851,1.6115,1.71975,
24.7877,1.60633,1.66155,
24.7896,1.60585,1.68119,
24.7917,1.60422,1.71538,
24.7937,1.60148,1.69356,
24.7957,1.60088,1.7212,
24.7977,1.59963,1.69501,
24.7997,1.60068,1.82232,
24.8017,1.59795,1.69428,
24.8037,1.59674,1.44549,
24.8057,1.59578,1.69501,
24.8077,1.5948,1.69501,
24.8097,1.59572,1.72047,
24.8117,1.59252,1.73575,
24.8137,1.58967,1.66882,
24.8157,1.59043,1.7292,
24.8181,1.58946,1.67682,
24.8195,1.58984,1.73502,
24.8217,1.58818,1.66809,
24.8237,1.58788,1.70665,
24.8257,1.58567,1.74593,
24.8277,1.58516,1.68628,
24.8297,1.5843,1.69938,
24.8317,1.58143,1.65209,
24.8337,1.58452,1.71174,
24.8357,1.58324,1.67464,
24.8377,1.58383,1.81141,
24.8397,1.58162,1.72265,
24.8417,1.58098,1.64191,
24.8437,1.57987,1.71247,
24.8457,1.57871,1.68992,
24.8477,1.57952,1.75685,
24.8497,1.5801,1.76776,
24.8517,1.5789,1.67391,
24.8531,1.5791,1.50805,
24.8551,1.57789,1.647,
24.8571,1.57807,1.7001,
24.8591,1.57687,1.67682,
24.8611,1.57717,1.73284,
24.8631,1.57474,1.66591,
24.8651,1.57571,1.72775,
24.8671,1.57403,1.69428,
24.8691,1.57492,1.67828,
24.8711,1.57547,1.48186,
24.8731,1.57514,1.65936,
24.8751,1.57458,1.67173,
24.8771,1.57394,1.73866,
24.8791,1.57359,1.73793,
24.881,1.57473,1.7372,
24.8831,1.57308,1.59098,
24.8851,1.57466,1.72484,
24.887,1.57295,1.69137,
24.8887,1.574,1.69065,
24.8907,1.57283,1.65936,
24.8927,1.5733,1.73066,
24.8951,1.57151,1.41275,
24.8967,1.57127,1.68483,
24.8987,1.57247,1.43021,
24.9007,1.57393,1.69137,
24.9027,1.57487,1.73066,
24.9047,1.5733,1.45567,
24.9067,1.57269,1.74521,
24.9087,1.57274,1.71611,
24.9107,1.5732,1.70738,
24.9127,1.57501,1.4775,
24.9144,1.57213,1.63099,
24.9167,1.57198,1.40329,
24.9187,1.57275,1.60771,
24.9211,1.57175,1.43458,
24.9231,1.57298,1.73138,
24.9251,1.57028,1.66664,
24.9271,1.57101,1.7292,
24.9291,1.56963,1.72047,
24.9311,1.56917,1.67682,
24.9327,1.56928,1.45713,
24.9351,1.56979,1.65209,
24.9371,1.57079,1.69574,
24.9391,1.57032,1.69356,
24.9411,1.57181,1.77212,
24.9431,1.57233,1.71829,
24.9451,1.57048,1.62881,
24.9471,1.57104,1.72411,
24.9491,1.56966,1.40693,
24.9511,1.57195,1.73066,
24.9532,1.57135,1.74011,
24.9551,1.57043,1.65864,
24.9571,1.57092,1.71029,
24.9591,1.56992,1.68846,
24.9611,1.57012,1.68046,
24.9631,1.56926,1.65064,
24.9647,1.5709,1.78958,
24.9667,1.57066,1.69574,
24.9685,1.57118,1.65573,
24.9702,1.57116,1.70665,
24.9721,1.57251,1.79104,
24.9741,1.57221,1.66737,
24.9761,1.57117,1.64118,
24.9781,1.56989,1.72265,
24.9801,1.5712,1.6921,
24.9817,1.57228,1.71684,
24.9837,1.57228,1.40038,
24.9858,1.57408,1.43749,
24.9877,1.57283,1.76048,
24.9897,1.57195,1.65136,
24.9917,1.57235,1.68701,
24.9937,1.57201,1.6841,
24.9957,1.57357,1.7292,
24.9977,1.57221,1.69137,
24.9991,1.57309,1.41857,
25.0011,1.57358,1.66518,
25.003,1.57315,1.79758,
25.0051,1.57432,1.70956,
25.0071,1.57328,1.64409,
25.0091,1.57307,1.71684,
25.011,1.57149,1.69428,
25.0127,1.57212,1.70374,
25.0142,1.5724,1.66955,
25.0161,1.57416,1.73793,
25.0181,1.57286,1.66955,
25.0195,1.5741,1.7212,
25.0217,1.57285,1.69283,
25.0237,1.57308,1.7372,
25.0254,1.57163,1.71975,
25.0274,1.57282,1.47459,
25.0291,1.57002,1.70229,
25.0307,1.57174,1.77067,
25.0321,1.5696,1.45931,
25.0337,1.57165,1.80631,
25.0357,1.57263,1.67537,
25.0387,1.57227,1.671,
25.0407,1.57231,1.3691,
25.042,1.57052,1.74812,
25.0438,1.57267,1.71465,
25.0461,1.57191,1.76267,
25.0481,1.57226,1.67537,
25.0501,1.57216,1.72265,
25.0521,1.57125,1.66082,
25.0543,1.57038,1.70229,
25.0561,1.57003,1.655,
25.0581,1.57114,1.76339,
25.0595,1.56792,1.7001,
25.0617,1.57019,1.76994,
25.0637,1.56915,1.71102,
25.0657,1.57037,1.6761,
25.0677,1.57124,1.72847,
25.0697,1.56953,1.40693,
25.0715,1.56814,1.37711,
25.0733,1.56945,1.51678,
25.0752,1.56821,1.71538,
25.0771,1.56937,1.75685,
25.0791,1.56816,1.66882,
25.0811,1.57002,1.73284,
25.0832,1.56594,1.65791,
25.0851,1.56763,1.64627,
25.0872,1.56623,1.65791,
25.0889,1.5666,1.74884,
25.0911,1.5659,1.73138,
25.0931,1.56628,1.65791,
25.0951,1.56607,1.663,
25.0971,1.56689,1.68919,
25.0991,1.56931,1.73575,
25.1011,1.56792,1.69283,
25.1031,1.56692,1.73575,
25.1051,1.56809,1.70883,
25.1071,1.5672,1.67173,
25.1091,1.57027,1.73502,
25.1111,1.56893,1.66737,
25.1131,1.56818,1.66955,
25.1151,1.56885,1.76194,
25.1171,1.5691,1.6761,
25.1197,1.57,1.4564,
25.1217,1.5679,1.3982,
25.1237,1.56919,1.4724,
25.1257,1.56809,1.44185,
25.1277,1.5691,1.40984,
25.1297,1.56985,1.4644,
25.1313,1.57004,1.41275,
25.1331,1.56929,1.73357,
25.1351,1.56992,1.68337,
25.1371,1.57213,1.47022,
25.1391,1.57028,1.73575,
25.1411,1.56937,1.71393,
25.1431,1.57108,1.71975,
25.1451,1.56898,1.63754,
25.1471,1.57139,1.71538,
25.1487,1.56884,1.39165,
25.1507,1.57161,1.4724,
25.1528,1.56947,1.39675,
25.1547,1.56998,1.44985,
25.1567,1.56862,1.43385,
25.1587,1.56944,1.40766,
25.1607,1.57065,1.48186,
25.1627,1.56994,1.41202,
25.1647,1.56893,1.40911,
25.1667,1.57072,1.50805,
25.1691,1.57031,1.77358,
25.171,1.57204,1.72556,
25.1727,1.57111,1.62081,
25.1747,1.57202,1.45204,
25.1767,1.57128,1.41348,
25.1787,1.57302,1.47095,
25.1807,1.57284,1.46149,
25.1827,1.5717,1.36547,
25.1847,1.57243,1.46949,
25.1868,1.57204,1.44112,
25.1891,1.56958,1.76921,
25.1911,1.56884,1.70665,
25.1931,1.56863,1.65645,
25.1951,1.56856,1.71538,
25.1971,1.56863,1.68701,
25.1991,1.56933,1.70447,
25.2017,1.57099,1.45713,
25.2037,1.56898,1.38438,
25.2057,1.56977,1.44913,
25.2077,1.56855,1.39747,
25.2097,1.57085,1.4644,
25.2117,1.57079,1.49859,
25.2137,1.57038,1.42657,
25.2157,1.56991,1.47168,
25.2177,1.57023,1.43967,
25.2197,1.57066,1.44549,
25.2217,1.56927,1.44112,
25.2237,1.57266,1.48186,
25.2257,1.57211,1.43821,
25.2277,1.57199,1.40475,
25.2297,1.57221,1.44622,
25.2317,1.57231,1.40548,
25.2337,1.57367,1.42512,
25.2357,1.57134,1.46367,
25.2371,1.56842,1.66591,
25.2391,1.56931,1.77431,
25.2411,1.56893,1.68846,
25.2431,1.57011,1.73866,
25.2451,1.56778,1.61717,
25.2471,1.57077,1.72556,
25.2491,1.56872,1.67973,
25.2511,1.56905,1.75612,
25.2531,1.56873,1.7212,
25.2551,1.56869,1.66373,
25.2571,1.56896,1.68919,
25.2591,1.56992,1.69356,
25.2609,1.57076,1.7132,
25.2631,1.57044,1.68337,
25.2651,1.5701,1.75685,
25.2671,1.57052,1.70156,
25.2691,1.56862,1.64991,
25.2714,1.57228,1.45058,
25.2737,1.57264,1.51896,
25.2757,1.57176,1.37929,
25.2777,1.57347,1.48041,
25.2797,1.56951,1.44112,
25.2817,1.57004,1.44549,
25.2837,1.57094,1.40984,
25.2857,1.57201,1.46658,
25.2877,1.57032,1.46731,
25.2894,1.56908,1.40839,
25.2917,1.57038,1.44476,
25.2937,1.57055,1.4193,
25.2957,1.57277,1.44258,
25.2977,1.57079,1.46586,
25.2997,1.56952,1.39456,
25.3017,1.5713,1.45058,
25.3035,1.56966,1.44403,
25.3057,1.57306,1.43967,
25.3077,1.57181,1.40693,
25.3097,1.57267,1.42803,
25.3117,1.57168,1.47168,
25.3137,1.57232,1.39529,
25.3157,1.57228,1.45276,
25.3177,1.57115,1.42366,
25.3197,1.57278,1.42366,
25.3217,1.57094,1.46367,
25.3237,1.57338,1.48259,
25.3257,1.57299,1.44985,
25.3277,1.57253,1.36619,
25.3297,1.57286,1.45058,
25.3317,1.57182,1.42585,
25.3337,1.57274,1.43094,
25.3357,1.57335,1.52915,
25.3377,1.57269,1.38802,
25.3397,1.57368,1.48259,
25.3417,1.56933,1.43894,
25.3437,1.5727,1.44913,
25.3457,1.5716,1.39238,
25.3477,1.57192,1.46222,
25.3497,1.57095,1.4404,
25.3517,1.57202,1.44258,
25.3537,1.57264,1.43749,
25.3557,1.57309,1.4113,
25.3577,1.57509,1.44913,
25.3597,1.57326,1.46804,
25.3617,1.57135,1.40111,
25.3637,1.57329,1.47095,
25.3657,1.57183,1.39675,
25.3677,1.574,1.47531,
25.3697,1.57253,1.40548,
25.3717,1.5722,1.43821,
25.3737,1.57175,1.4855,
25.3757,1.57126,1.39165,
25.3777,1.56935,1.45495,
25.3793,1.56957,1.46076,
25.381,1.56812,1.47168,
25.3831,1.56771,1.43021,
25.3851,1.56926,1.44403,
25.3867,1.56994,1.48113,
25.3887,1.57068,1.45349,
25.3907,1.56932,1.47022,
25.3927,1.56779,1.39384,
25.3947,1.56931,1.44913,
25.3967,1.5684,1.44185,
25.3991,1.57017,1.43821,
25.4007,1.56983,1.78595,
25.4024,1.56942,1.42294,
25.4041,1.5696,1.40548,
25.4061,1.56974,1.47022,
25.4081,1.56875,1.45131,
25.4101,1.56871,1.65136,
25.4117,1.56993,1.47386,
25.4137,1.56815,1.38802,
25.4157,1.56683,1.42512,
25.4177,1.56485,1.36765,
25.4197,1.56662,1.41348,
25.4217,1.56458,1.45422,
25.4237,1.56185,1.37929,
25.4257,1.56192,1.4273,
25.4277,1.56023,1.42657,
25.4297,1.56206,1.46586,
25.4318,1.56203,1.38729,
25.4341,1.56056,1.36983,
25.4361,1.5618,1.4353,
25.4381,1.5602,1.43385,
25.4401,1.56169,1.4564,
25.4421,1.55989,1.65136,
25.4437,1.56141,1.74011,
25.4457,1.55936,1.36983,
25.4477,1.56013,1.48259,
25.4497,1.56049,1.44403,
25.4517,1.56021,1.35601,
25.4537,1.5596,1.43385,
25.4557,1.55901,1.40402,
25.4577,1.55908,1.41712,
25.4597,1.55955,1.50878,
25.4617,1.5579,1.36838,
25.4631,1.55924,1.7132,
25.4647,1.55918,1.35746,
25.4667,1.55871,1.48623,
25.4687,1.55875,1.37565,
25.471,1.55973,1.44913,
25.4727,1.5585,1.41202,
25.4748,1.56087,1.43676,
25.4767,1.55988,1.40766,
25.4787,1.56144,1.49205,
25.4807,1.56177,1.45495,
25.4827,1.56212,1.37201,
25.4847,1.5624,1.45422,
25.4867,1.56318,1.43967,
25.4887,1.56396,1.42294,
25.4907,1.56532,1.52624,
25.4927,1.5647,1.39311,
25.4944,1.56718,1.50078,
25.4961,1.56537,1.37638,
25.4981,1.56639,1.44112,
25.5001,1.56452,1.43749,
25.5021,1.56652,1.46222,
25.5044,1.56417,1.39893,
25.5067,1.56437,1.3902,
25.5087,1.56392,1.43676,
25.5107,1.56591,1.42003,
25.5127,1.56785,1.45785,
25.5147,1.5669,1.50878,
25.5167,1.56554,1.4113,
25.5187,1.56698,1.44112,
25.5209,1.56637,1.43676,
25.5231,1.56846,1.43458,
25.5251,1.56856,1.50005,
25.5271,1.56719,1.38147,
25.5291,1.56742,1.44258,
25.5311,1.56618,1.43749,
25.5331,1.56795,1.46004,
25.5351,1.56527,1.39529,
25.5371,1.56623,1.5015,
25.5391,1.56599,1.44258,
25.5411,1.56693,1.41566,
25.5431,1.56763,1.44112,
25.5451,1.5673,1.42803,
25.5471,1.56641,1.38729,
25.5491,1.56705,1.53642,
25.5511,1.59198,1.80486,
25.5531,1.62347,1.93289,
25.5551,1.64627,2.00564,
25.5571,1.67366,1.81795,
25.5591,1.6877,1.95181,
25.561,1.70428,1.78885,
25.5631,1.71883,1.98891,
25.5651,1.72455,1.70229,
25.5671,1.73313,1.92198,
25.5691,1.73895,1.79613,
25.5713,1.7435,1.63972,
25.5731,1.74601,1.88343,
25.5751,1.74703,1.65136,
25.5771,1.74622,1.64191,
25.5791,1.7451,1.63609,
25.5811,1.7434,1.64045,
25.5831,1.74541,1.63681,
25.5851,1.74201,1.65209,
25.5871,1.73691,1.50296,
25.589,1.73326,1.60844,
25.5911,1.72837,1.51896,
25.5931,1.72585,1.60771,
25.5951,1.7238,1.60626,
25.5971,1.71914,1.54733,
25.5991,1.71609,1.5968,
25.6007,1.71274,1.57934,
25.6028,1.70773,1.49568,
25.6051,1.70225,1.79395,
25.6071,1.699,1.60771,
25.6091,1.69448,1.52987,
25.6111,1.6932,1.56407,
25.6131,1.68711,1.56261,
25.615,1.68131,1.47531,
25.6171,1.67773,1.53569,
25.619,1.67232,1.52624,
25.6202,1.67089,1.45276,
25.6221,1.66417,1.47968,
25.6241,1.6607,1.45349,
25.6261,1.65795,1.51896,
25.6281,1.65633,1.46222,
25.6301,1.65229,1.52551,
25.6317,1.65129,1.55897,
25.6337,1.64744,1.4564,
25.6357,1.64681,1.50441,
25.6377,1.6423,1.52769,
25.6397,1.63816,1.43385,
25.6417,1.63617,1.50878,
25.6437,1.63144,1.52624,
25.6457,1.62711,1.38293,
25.6477,1.62538,1.53642,
25.6497,1.62014,1.47895,
25.6522,1.61326,1.48332,
25.6541,1.61053,1.48259,
25.6561,1.60843,1.6921,
25.6581,1.60514,1.43458,
25.6601,1.60483,1.45495,
25.6621,1.60386,1.54442,
25.6641,1.60147,1.4353,
25.6661,1.6036,1.5015,
25.6681,1.60112,1.55388,
25.6701,1.59996,1.45785,
25.6717,1.60267,1.48841,
25.6737,1.59979,1.42221,
25.6757,1.59758,1.48768,
25.6777,1.597,1.49059,
25.6797,1.59632,1.45858,
25.6813,1.59588,1.5015,
25.6831,1.59655,1.52187,
25.6851,1.59531,1.38729,
25.6867,1.59586,1.48113,
25.6887,1.59362,1.7052,
25.6907,1.59361,1.663,
25.6927,1.59331,1.48477,
25.6947,1.59018,1.47604,
25.6967,1.58772,1.44622,
25.6981,1.58672,1.68119,
25.6995,1.58644,1.41348,
25.7017,1.58497,1.48477,
25.7041,1.58239,1.46877,
25.7061,1.58037,1.39747,
25.7081,1.5797,1.47895,
25.7101,1.57851,1.48186,
25.7121,1.57711,1.66591,
25.714,1.57616,1.4935,
25.7157,1.57447,1.46586,
25.7177,1.57369,1.47386,
25.7201,1.57359,1.51387,
25.7221,1.57325,1.4273,
25.7241,1.57036,1.39311,
25.7261,1.57063,1.48623,
25.7281,1.57318,1.40911,
25.7301,1.57203,1.4724,
25.7317,1.57456,1.50951,
25.7337,1.57362,1.46731,
25.7362,1.57519,1.69065,
25.7381,1.57923,1.51314,
25.7401,1.57696,1.44112,
25.7421,1.57764,1.45276,
25.7441,1.57953,1.46877,
25.7461,1.57976,1.41202,
25.7477,1.58185,1.47895,
25.7497,1.58043,1.52042,
25.7517,1.58065,1.43603,
25.7531,1.58001,1.68555,
25.7551,1.58059,1.40839,
25.7571,1.57846,1.47968,
25.7592,1.57838,1.49059,
25.761,1.57892,1.44185,
25.7631,1.57752,1.4935,
25.765,1.57915,1.4775,
25.7671,1.57543,1.42075,
25.7692,1.57461,1.46877,
25.7711,1.57914,1.46586,
25.7731,1.57785,1.40548,
25.775,1.5776,1.46877,
25.7771,1.57715,1.47386,
25.7785,1.57411,1.64409,
25.7801,1.57601,1.81795,
25.7821,1.57564,1.42512,
25.7841,1.57328,1.44112,
25.7862,1.57307,1.48186,
25.7887,1.57232,1.47022,
25.7907,1.57057,1.65282,
25.7927,1.57071,1.51023,
25.7947,1.56946,1.46804,
25.7967,1.56798,1.38947,
25.7987,1.56922,1.68701,
25.8007,1.56905,1.48041,
25.8027,1.56901,1.39311,
25.8047,1.56839,1.48914,
25.8067,1.56655,1.45785,
25.8087,1.5656,1.43749,
25.8107,1.56665,1.51169,
25.8127,1.56471,1.43821,
25.8147,1.56339,1.63463,
25.8167,1.5642,1.47459,
25.8191,1.56477,1.44694,
25.8211,1.56207,1.4193,
25.8231,1.5638,1.4113,
25.8251,1.56388,1.47386,
25.8271,1.56418,1.4724,
25.8291,1.56859,1.46295,
25.8311,1.56931,1.52333,
25.8331,1.57146,1.46586,
25.8351,1.57246,1.48041,
25.837,1.57525,1.53424,
25.8391,1.57354,1.40111,
25.8411,1.57657,1.46076,
25.8431,1.57713,1.54515,
25.8451,1.57674,1.47604,
25.8471,1.57862,1.4855,
25.8491,1.57735,1.5146,
25.8511,1.57641,1.43094,
25.8531,1.57669,1.46731,
25.8551,1.57619,1.52696,
25.8571,1.5745,1.38147,
25.8591,1.57565,1.46804,
25.8611,1.57523,1.53788,
25.8631,1.57444,1.43021,
25.8651,1.57659,1.47604,
25.8671,1.57472,1.50223,
25.8691,1.57321,1.40766,
25.8714,1.57506,1.47168,
25.8737,1.57384,1.47095,
25.8757,1.57189,1.69283,
25.8778,1.57141,1.47677,
25.8795,1.57104,1.46367,
25.8817,1.57078,1.43676,
25.8838,1.57027,1.61499,
25.8857,1.56948,1.4775,
25.8877,1.56828,1.46295,
25.8897,1.5681,1.48768,
25.8917,1.56882,1.4775,
25.8937,1.56678,1.44185,
25.8957,1.56481,1.5597,
25.8977,1.56477,1.66373,
25.8998,1.56366,1.44476,
25.9017,1.56398,1.47168,
25.9037,1.56435,1.47095,
25.9057,1.5629,1.46586,
25.9071,1.56361,1.68555,
25.9091,1.56273,1.48186,
25.9111,1.56313,1.39602,
25.9131,1.56313,1.49059,
25.9151,1.56158,1.45931,
25.9171,1.56088,1.41421,
25.9191,1.56213,1.50587,
25.9211,1.56079,1.43821,
25.9231,1.55998,1.39966,
25.9251,1.56028,1.48113,
25.9272,1.56142,1.43312,
25.9291,1.56032,1.4193,
25.9312,1.56198,1.50441,
25.9331,1.56186,1.40984,
25.9351,1.56365,1.47095,
25.9371,1.56623,1.47022,
25.9391,1.56682,1.44767,
25.9407,1.56717,1.74812,
25.9432,1.57005,1.4644,
25.9451,1.57139,1.42075,
25.9471,1.57185,1.47895,
25.9487,1.57363,1.51169,
25.9507,1.5721,1.67246,
25.9521,1.57577,1.47313,
25.9541,1.57662,1.41566,
25.9561,1.57572,1.4775,
25.9581,1.57708,1.48041,
25.9597,1.57615,1.44258,
26.2337,0,1.74157,
26.2357,1.56962,1.69137,
26.2377,1.56836,1.67828,
26.2397,1.56597,1.63609,
26.2417,1.56524,1.67828,
26.2437,1.56576,1.68846,
26.2457,1.56455,1.60699,
26.2477,1.56408,1.61644,
26.2497,1.56313,1.671,
26.2517,1.56276,1.65573,
26.2537,1.56534,1.74957,
26.2557,1.56427,1.67319,
26.2577,1.56243,1.6339,
26.2597,1.56255,1.68919,
26.2617,1.56433,1.67537,
26.2637,1.56312,1.59898,
26.2657,1.56255,1.66082,
26.2677,1.56176,1.70447,
26.2701,1.56237,1.64336,
26.2717,1.56388,1.74957,
26.2731,1.56416,1.43239,
26.2751,1.56502,1.69283,
26.2771,1.56601,1.66009,
26.2791,1.56759,1.65573,
26.2811,1.57019,1.78013,
26.2831,1.5713,1.70665,
26.2851,1.57156,1.66227,
26.2871,1.57386,1.76994,
26.2891,1.57557,1.50296,
26.2911,1.5749,1.63827,
26.2931,1.57547,1.7292,
26.2951,1.57626,1.68264,
26.297,1.57701,1.44985,
26.2987,1.57834,1.74448,
26.3007,1.57768,1.71902,
26.3027,1.57633,1.60917,
26.3047,1.57789,1.69865,
26.3067,1.57747,1.70156,
26.3087,1.57599,1.58516,
26.3107,1.57667,1.6921,
26.3127,1.57543,1.71756,
26.3147,1.57438,1.64045,
26.3167,1.57564,1.70592,
26.3192,1.57441,1.67246,
26.3211,1.57169,1.64845,
26.3231,1.57296,1.70738,
26.3251,1.57263,1.68774,
26.3272,1.57079,1.6179,
26.3291,1.57018,1.66009,
26.3312,1.56987,1.67828,
26.3331,1.56925,1.65136,
26.3352,1.56863,1.68483,
26.3371,1.56886,1.66955,
26.3391,1.56674,1.64336,
26.3411,1.56743,1.68555,
26.3431,1.56696,1.68337,
26.3451,1.56559,1.61353,
26.3471,1.56507,1.66009,
26.3491,1.56403,1.6761,
26.3512,1.56422,1.65791,
26.3531,1.56554,1.68774,
26.3551,1.56362,1.67173,
26.3571,1.56236,1.64118,
26.3591,1.56274,1.68992,
26.3611,1.56258,1.68483,
26.3631,1.56098,1.59971,
26.3651,1.56045,1.65136,
26.3671,1.56174,1.91325,
26.3695,1.56199,1.64845,
26.3717,1.56331,1.73066,
26.3737,1.56378,1.69065,
26.3757,1.56417,1.6761,
26.3777,1.56597,1.77067,
26.3797,1.56788,1.69356,
26.3817,1.56642,1.65718,
26.3837,1.57016,1.75103,
26.3851,1.57063,1.53497,
26.3871,1.57307,1.65573,
26.3891,1.57476,1.71829,
26.3907,1.57269,1.70883,
26.3927,1.57334,1.7372,
26.3947,1.57537,1.75757,
26.3967,1.57522,1.65936,
26.3987,1.57801,1.76048,
26.4007,1.57821,1.68992,
26.4031,1.57834,1.72629,
